periodo,id_empresa,seccion_economica,gastos_totales,gasto_gestion_amb,consumo_agua_m3,consumo_energia_kwh,actividad_nombre
2020,10423,Auxiliares Del Transporte,11151062,96487,0,0,0
2020,10506,Auxiliares Del Transporte,16511075,96320,0,0,0
2020,18044,Auxiliares Del Transporte,5044727,89523,0,0,0
2020,15088,Auxiliares Del Transporte,2882064,70000,0,0,0
2020,10494,Auxiliares Del Transporte,41943924,69850,1,0,0
2020,12429,Auxiliares Del Transporte,31812053,67699,1,0,0
2020,10439,Auxiliares Del Transporte,36783831,65246,1,1,0
2020,10444,Auxiliares Del Transporte,45154156,62604,1,0,0
2020,13878,Auxiliares Del Transporte,14317945,62400,1,0,0
2020,18393,Auxiliares Del Transporte,2754888,62400,1,0,0
2020,18989,Auxiliares Del Transporte,7822056,59011,0,0,0
2020,10433,Auxiliares Del Transporte,11406978,59007,1,0,0
2020,15181,Auxiliares Del Transporte,2338825,55080,1,0,0
2020,19920,Auxiliares Del Transporte,90273866,50500,1,0,0
2020,11902,Auxiliares Del Transporte,4583460,50003,1,0,0
2020,10018,Auxiliares Del Transporte,4564960,44310,0,0,0
2020,14445,Auxiliares Del Transporte,4497156,43637,0,0,0
2020,18036,Auxiliares Del Transporte,3111407,42270,1,0,0
2020,14601,Auxiliares Del Transporte,23820302,42000,1,0,0
2020,18438,Auxiliares Del Transporte,20860757,40000,0,0,0
2020,13854,Auxiliares Del Transporte,50981158,38719,0,0,0
2020,13041,Auxiliares Del Transporte,9758752,37793,0,0,0
2020,10213,Auxiliares Del Transporte,17410596,36632,0,0,0
2020,18007,Auxiliares Del Transporte,102144199,30849,1,0,0
2020,14988,Auxiliares Del Transporte,1975370,30121,1,0,0
2020,18469,Auxiliares Del Transporte,2885235,29782,0,0,0
2020,10409,Auxiliares Del Transporte,49713995,29319,0,1,0
2020,13581,Auxiliares Del Transporte,18675580,27834,1,0,0
2020,10500,Auxiliares Del Transporte,36949528,25000,1,0,0
2020,10450,Auxiliares Del Transporte,21591091,24948,0,0,0
2020,18534,Auxiliares Del Transporte,12002388,24395,0,0,0
2020,14584,Auxiliares Del Transporte,15759174,22840,0,0,0
2020,18920,Auxiliares Del Transporte,108282014,22809,0,0,0
2020,10187,Auxiliares Del Transporte,10902915,22000,1,0,0
2020,15725,Auxiliares Del Transporte,2712931,21709,0,0,0
2020,11901,Auxiliares Del Transporte,73732579,21430,1,0,0
2020,10516,Auxiliares Del Transporte,12506980,20000,1,0,0
2020,15075,Auxiliares Del Transporte,16888874,19845,0,0,0
2020,14617,Auxiliares Del Transporte,10491132,19503,0,0,0
2020,18323,Auxiliares Del Transporte,7383972,18978,1,0,0
2020,18691,Auxiliares Del Transporte,5144603,17905,0,0,0
2020,13559,Auxiliares Del Transporte,7527596,17714,1,0,0
2020,18031,Auxiliares Del Transporte,7129956,17513,0,0,0
2020,18286,Auxiliares Del Transporte,8485395,15822,1,0,0
2020,13000,Auxiliares Del Transporte,116442720,15497,0,0,0
2020,10497,Auxiliares Del Transporte,14002096,12284,0,0,0
2020,14938,Auxiliares Del Transporte,3215849,12000,1,0,0
2020,18482,Auxiliares Del Transporte,13587982,11962,0,0,0
2020,10425,Auxiliares Del Transporte,11181336,11500,1,0,0
2020,10453,Auxiliares Del Transporte,780644684,11363,1,0,0
2020,15306,Auxiliares Del Transporte,5608419,11000,0,0,0
2020,10230,Auxiliares Del Transporte,7497746,10000,1,0,0
2020,14271,Auxiliares Del Transporte,2136256,10000,0,0,0
2020,18594,Auxiliares Del Transporte,11271669,9994,0,0,0
2020,14676,Auxiliares Del Transporte,3413913,9777,0,0,0
2020,10424,Auxiliares Del Transporte,17867158,9729,1,0,0
2020,18018,Auxiliares Del Transporte,24823619,7871,0,0,0
2020,15072,Auxiliares Del Transporte,39700443,7748,1,0,0
2020,14586,Auxiliares Del Transporte,4987720,7500,0,0,0
2020,15032,Auxiliares Del Transporte,1240175,6433,0,0,0
2020,14148,Auxiliares Del Transporte,2551910,6000,0,0,0
2020,14600,Auxiliares Del Transporte,9454399,6000,1,0,0
2020,12765,Auxiliares Del Transporte,3712905,5500,1,0,0
2020,14593,Auxiliares Del Transporte,36577733,5250,1,0,0
2020,11811,Auxiliares Del Transporte,12939168,5019,0,0,0
2020,12205,Auxiliares Del Transporte,7077082,5000,1,0,0
2020,10510,Auxiliares Del Transporte,270921724,4059,1,0,0
2020,19089,Auxiliares Del Transporte,2597829,3583,0,0,0
2020,10158,Auxiliares Del Transporte,15492064,3581,0,0,0
2020,18471,Auxiliares Del Transporte,10592716,3474,0,0,0
2020,10185,Auxiliares Del Transporte,12032712,2681,0,0,0
2020,10488,Auxiliares Del Transporte,11064992,2432,1,0,0
2020,10410,Auxiliares Del Transporte,3918779,2352,0,0,0
2020,10024,Auxiliares Del Transporte,2128876,2025,0,0,0
2020,12176,Auxiliares Del Transporte,1862467,1895,1,0,0
2020,14720,Auxiliares Del Transporte,3012642,1877,0,0,0
2020,14604,Auxiliares Del Transporte,238349580,1861,0,0,0
2020,14851,Auxiliares Del Transporte,10116932,1714,0,0,0
2020,14723,Auxiliares Del Transporte,3179443,1672,0,0,0
2020,10446,Auxiliares Del Transporte,98322790,1584,0,0,0
2020,12337,Auxiliares Del Transporte,13133404,1565,1,0,0
2020,18467,Auxiliares Del Transporte,81748532,1280,1,0,0
2020,19109,Auxiliares Del Transporte,3080774,1200,1,0,0
2020,14646,Auxiliares Del Transporte,7569485,1186,0,0,0
2020,10214,Auxiliares Del Transporte,1673619,1148,0,0,0
2020,18687,Auxiliares Del Transporte,20055756,1000,0,0,0
2020,19065,Auxiliares Del Transporte,4786171,1000,0,0,0
2020,10766,Auxiliares Del Transporte,1979810,650,0,0,0
2020,14687,Auxiliares Del Transporte,11227404,550,0,0,0
2020,19921,Auxiliares Del Transporte,12820703,442,1,0,0
2020,13859,Auxiliares Del Transporte,10796709,400,0,0,0
2020,10496,Auxiliares Del Transporte,21311562,280,1,0,0
2020,10508,Auxiliares Del Transporte,9972239,254,0,0,0
2020,13346,Auxiliares Del Transporte,12944880,125,0,0,0
2020,18515,Auxiliares Del Transporte,9328100,70,1,0,0
2020,11509,Auxiliares Del Transporte,22096942,1,0,0,0
2020,10013,Auxiliares Del Transporte,17615466,0,0,0,0
2020,10015,Auxiliares Del Transporte,10395723,0,0,0,0
2020,10021,Auxiliares Del Transporte,5916569,0,0,0,0
2020,10022,Auxiliares Del Transporte,8658682,0,0,0,0
2020,10023,Auxiliares Del Transporte,3030444,0,0,0,0
2020,10025,Auxiliares Del Transporte,3176378,0,0,0,0
2020,10128,Auxiliares Del Transporte,1992354,0,0,0,0
2020,10141,Auxiliares Del Transporte,3120057,0,0,0,0
2020,10145,Auxiliares Del Transporte,5940935,0,0,0,0
2020,10157,Auxiliares Del Transporte,1980084,0,0,0,0
2020,10203,Auxiliares Del Transporte,4137007,0,0,0,0
2020,10225,Auxiliares Del Transporte,58030157,0,0,0,0
2020,10228,Auxiliares Del Transporte,4494489,0,0,0,0
2020,10278,Auxiliares Del Transporte,2770028,0,0,0,0
2020,18547,Auxiliares Del Transporte,2060971,0,0,0,0
2020,17968,Auxiliares Del Transporte,29649203,0,0,0,0
2020,17969,Auxiliares Del Transporte,10751875,0,0,0,0
2020,17971,Auxiliares Del Transporte,2017229,0,0,0,0
2020,19354,Auxiliares Del Transporte,2757370,0,0,0,0
2020,10411,Auxiliares Del Transporte,7147582,0,0,0,0
2020,10412,Auxiliares Del Transporte,5472798,0,0,0,0
2020,10413,Auxiliares Del Transporte,22450057,0,0,0,0
2020,10415,Auxiliares Del Transporte,67170673,0,0,0,0
2020,10420,Auxiliares Del Transporte,46125429,0,0,0,0
2020,10421,Auxiliares Del Transporte,19829984,0,0,0,0
2020,10422,Auxiliares Del Transporte,4731481,0,0,0,0
2020,15445,Auxiliares Del Transporte,3867286,0,0,0,0
2020,10426,Auxiliares Del Transporte,3082086,0,0,0,0
2020,10428,Auxiliares Del Transporte,98404965,0,0,0,0
2020,10431,Auxiliares Del Transporte,16839466,0,0,0,0
2020,10432,Auxiliares Del Transporte,14631823,0,0,0,0
2020,10434,Auxiliares Del Transporte,79673891,0,0,0,0
2020,10435,Auxiliares Del Transporte,5689554,0,0,0,0
2020,10437,Auxiliares Del Transporte,34215618,0,0,0,0
2020,10438,Auxiliares Del Transporte,28655373,0,0,0,0
2020,10440,Auxiliares Del Transporte,42117594,0,0,0,0
2020,10441,Auxiliares Del Transporte,12130907,0,0,0,0
2020,10442,Auxiliares Del Transporte,21824945,0,0,0,0
2020,10443,Auxiliares Del Transporte,32473006,0,0,0,0
2020,10449,Auxiliares Del Transporte,26973521,0,0,0,0
2020,10451,Auxiliares Del Transporte,1039296,0,0,0,0
2020,10464,Auxiliares Del Transporte,35722593,0,0,0,0
2020,10469,Auxiliares Del Transporte,5185477,0,0,0,0
2020,10478,Auxiliares Del Transporte,219324,0,0,0,0
2020,19360,Auxiliares Del Transporte,1850214,0,0,0,0
2020,10480,Auxiliares Del Transporte,4779021,0,0,0,0
2020,10481,Auxiliares Del Transporte,10425383,0,0,0,0
2020,10483,Auxiliares Del Transporte,7350993,0,0,0,0
2020,10484,Auxiliares Del Transporte,4388789,0,0,0,0
2020,10485,Auxiliares Del Transporte,21565838,0,0,0,0
2020,10486,Auxiliares Del Transporte,5163892,0,0,0,0
2020,10487,Auxiliares Del Transporte,16222653,0,0,0,0
2020,10489,Auxiliares Del Transporte,12140988,0,0,0,0
2020,10490,Auxiliares Del Transporte,38316724,0,0,0,0
2020,10491,Auxiliares Del Transporte,15615508,0,0,0,0
2020,10492,Auxiliares Del Transporte,8660216,0,0,0,0
2020,10495,Auxiliares Del Transporte,4273195,0,0,0,0
2020,10499,Auxiliares Del Transporte,29494871,0,0,0,0
2020,10501,Auxiliares Del Transporte,13570402,0,0,0,0
2020,10502,Auxiliares Del Transporte,6899226,0,0,0,0
2020,10503,Auxiliares Del Transporte,5441595,0,0,0,0
2020,10505,Auxiliares Del Transporte,2858259,0,0,0,0
2020,10507,Auxiliares Del Transporte,3055897,0,0,0,0
2020,10509,Auxiliares Del Transporte,5990306,0,0,0,0
2020,10512,Auxiliares Del Transporte,1794733,0,0,0,0
2020,10513,Auxiliares Del Transporte,1930436,0,0,0,0
2020,10514,Auxiliares Del Transporte,2810516,0,0,0,0
2020,10515,Auxiliares Del Transporte,7241671,0,0,0,0
2020,10572,Auxiliares Del Transporte,26276927,0,0,0,0
2020,10997,Auxiliares Del Transporte,37293408,0,0,0,0
2020,11223,Auxiliares Del Transporte,8165066,0,0,0,0
2020,11229,Auxiliares Del Transporte,3549120,0,0,0,0
2020,15548,Auxiliares Del Transporte,8158044,0,0,0,0
2020,11470,Auxiliares Del Transporte,7648854,0,0,0,0
2020,11473,Auxiliares Del Transporte,10829679,0,0,0,0
2020,11474,Auxiliares Del Transporte,3047077,0,0,0,0
2020,11475,Auxiliares Del Transporte,3072336,0,0,0,0
2020,11518,Auxiliares Del Transporte,1600577,0,0,0,0
2020,11555,Auxiliares Del Transporte,6660371,0,0,0,0
2020,11556,Auxiliares Del Transporte,13911698,0,0,0,0
2020,11597,Auxiliares Del Transporte,4649697,0,0,0,0
2020,11627,Auxiliares Del Transporte,1671624,0,0,0,0
2020,11629,Auxiliares Del Transporte,19031874,0,0,0,0
2020,11635,Auxiliares Del Transporte,6680745,0,0,0,0
2020,11661,Auxiliares Del Transporte,35366294,0,0,0,0
2020,11755,Auxiliares Del Transporte,1898434,0,0,0,0
2020,11756,Auxiliares Del Transporte,4291514,0,0,0,0
2020,11791,Auxiliares Del Transporte,3133350,0,0,0,0
2020,11827,Auxiliares Del Transporte,2206051,0,0,0,0
2020,11832,Auxiliares Del Transporte,5639229,0,0,0,0
2020,11933,Auxiliares Del Transporte,8689839,0,0,0,0
2020,11936,Auxiliares Del Transporte,9516407,0,0,0,0
2020,12008,Auxiliares Del Transporte,11748887,0,0,0,0
2020,12078,Auxiliares Del Transporte,5439162,0,0,0,0
2020,12107,Auxiliares Del Transporte,3015961,0,0,0,0
2020,12152,Auxiliares Del Transporte,9405785,0,0,0,0
2020,12163,Auxiliares Del Transporte,2502099,0,0,0,0
2020,12185,Auxiliares Del Transporte,4784371,0,0,0,0
2020,12207,Auxiliares Del Transporte,2517400,0,0,0,0
2020,12229,Auxiliares Del Transporte,6285492,0,0,0,0
2020,12255,Auxiliares Del Transporte,6796392,0,0,0,0
2020,12262,Auxiliares Del Transporte,5868587,0,0,0,0
2020,12267,Auxiliares Del Transporte,2117237,0,0,0,0
2020,12270,Auxiliares Del Transporte,9083276,0,0,0,0
2020,12284,Auxiliares Del Transporte,1985727,0,0,0,0
2020,12333,Auxiliares Del Transporte,3616307,0,0,0,0
2020,12334,Auxiliares Del Transporte,1106784,0,0,0,0
2020,12420,Auxiliares Del Transporte,29140470,0,0,0,0
2020,19792,Auxiliares Del Transporte,6058040,0,0,0,0
2020,19388,Auxiliares Del Transporte,1095124,0,0,0,0
2020,12421,Auxiliares Del Transporte,10840278,0,0,0,0
2020,12424,Auxiliares Del Transporte,15020272,0,0,0,0
2020,12425,Auxiliares Del Transporte,12102292,0,0,0,0
2020,12427,Auxiliares Del Transporte,23026697,0,0,0,0
2020,12428,Auxiliares Del Transporte,48323210,0,0,0,0
2020,12630,Auxiliares Del Transporte,17418779,0,0,0,0
2020,12697,Auxiliares Del Transporte,8827784,0,0,0,0
2020,12723,Auxiliares Del Transporte,2129547,0,0,0,0
2020,12759,Auxiliares Del Transporte,17398423,0,0,0,0
2020,12793,Auxiliares Del Transporte,5155912,0,0,0,0
2020,12796,Auxiliares Del Transporte,12460813,0,0,0,0
2020,12895,Auxiliares Del Transporte,29978384,0,0,0,0
2020,13040,Auxiliares Del Transporte,1085054,0,0,0,0
2020,19404,Auxiliares Del Transporte,2822350,0,0,0,0
2020,13058,Auxiliares Del Transporte,55079984,0,0,0,0
2020,13069,Auxiliares Del Transporte,6941963,0,0,0,0
2020,13075,Auxiliares Del Transporte,71356316,0,0,0,0
2020,13116,Auxiliares Del Transporte,3037414,0,0,0,0
2020,18026,Auxiliares Del Transporte,10790308,0,0,0,0
2020,18028,Auxiliares Del Transporte,3326447,0,0,0,0
2020,18033,Auxiliares Del Transporte,14091430,0,0,0,0
2020,18034,Auxiliares Del Transporte,1584160,0,0,0,0
2020,18035,Auxiliares Del Transporte,7042522,0,0,0,0
2020,18038,Auxiliares Del Transporte,4986930,0,0,0,0
2020,18041,Auxiliares Del Transporte,3169748,0,0,0,0
2020,18042,Auxiliares Del Transporte,4024218,0,0,0,0
2020,18043,Auxiliares Del Transporte,1487507,0,0,0,0
2020,18045,Auxiliares Del Transporte,1090599,0,0,0,0
2020,18046,Auxiliares Del Transporte,8531542,0,0,0,0
2020,18047,Auxiliares Del Transporte,2095906,0,0,0,0
2020,19412,Auxiliares Del Transporte,1298055,0,0,0,0
2020,18048,Auxiliares Del Transporte,1198956,0,0,0,0
2020,18049,Auxiliares Del Transporte,8310296,0,0,0,0
2020,18050,Auxiliares Del Transporte,3279416,0,0,0,0
2020,18056,Auxiliares Del Transporte,51770503,0,0,0,0
2020,18192,Auxiliares Del Transporte,14824120,0,0,0,0
2020,18217,Auxiliares Del Transporte,93607083,0,0,0,0
2020,18229,Auxiliares Del Transporte,2027706,0,0,0,0
2020,18254,Auxiliares Del Transporte,5975274,0,0,0,0
2020,18256,Auxiliares Del Transporte,4344638,0,0,0,0
2020,18259,Auxiliares Del Transporte,40504085,0,0,0,0
2020,18260,Auxiliares Del Transporte,17066959,0,0,0,0
2020,18615,Auxiliares Del Transporte,9193427,0,0,0,0
2020,18684,Auxiliares Del Transporte,43577528,0,0,0,0
2020,18686,Auxiliares Del Transporte,19066076,0,0,0,0
2020,18688,Auxiliares Del Transporte,16879154,0,0,0,0
2020,18689,Auxiliares Del Transporte,6825722,0,0,0,0
2020,19341,Auxiliares Del Transporte,1952005,0,0,0,0
2020,18690,Auxiliares Del Transporte,8488596,0,0,0,0
2020,18692,Auxiliares Del Transporte,3913807,0,0,0,0
2020,18694,Auxiliares Del Transporte,3377686,0,0,0,0
2020,18696,Auxiliares Del Transporte,3249078,0,0,0,0
2020,19810,Auxiliares Del Transporte,3311816,0,0,0,0
2020,19811,Auxiliares Del Transporte,2715821,0,0,0,0
2020,19506,Auxiliares Del Transporte,2229885,0,0,0,0
2020,19508,Auxiliares Del Transporte,5047134,0,0,0,0
2020,19511,Auxiliares Del Transporte,4289791,0,0,0,0
2020,19861,Auxiliares Del Transporte,30263758,0,0,0,0
2020,19864,Auxiliares Del Transporte,16088872,0,0,0,0
2020,19884,Auxiliares Del Transporte,12069841,0,0,0,0
2020,19889,Auxiliares Del Transporte,19255818,0,0,0,0
2020,19904,Auxiliares Del Transporte,11212130,0,0,0,0
2020,19914,Auxiliares Del Transporte,38668865,0,0,0,0
2020,19928,Auxiliares Del Transporte,784860,0,0,0,0
2020,13283,Auxiliares Del Transporte,3333053,0,0,0,0
2020,18278,Auxiliares Del Transporte,22334732,0,0,0,0
2020,18284,Auxiliares Del Transporte,4942281,0,0,0,0
2020,18285,Auxiliares Del Transporte,3363692,0,0,0,0
2020,13345,Auxiliares Del Transporte,8678168,0,0,0,0
2020,13348,Auxiliares Del Transporte,737138,0,0,0,0
2020,13351,Auxiliares Del Transporte,60814562,0,0,0,0
2020,13355,Auxiliares Del Transporte,6128062,0,0,0,0
2020,13356,Auxiliares Del Transporte,4096502,0,0,0,0
2020,13357,Auxiliares Del Transporte,4937082,0,0,0,0
2020,13386,Auxiliares Del Transporte,14723255,0,0,0,0
2020,13387,Auxiliares Del Transporte,3579138,0,0,0,0
2020,13505,Auxiliares Del Transporte,2368195,0,0,0,0
2020,13507,Auxiliares Del Transporte,2813715,0,0,0,0
2020,13542,Auxiliares Del Transporte,2022151,0,0,0,0
2020,13547,Auxiliares Del Transporte,2761956,0,0,0,0
2020,13552,Auxiliares Del Transporte,4076749,0,0,0,0
2020,13586,Auxiliares Del Transporte,17834679,0,0,0,0
2020,13598,Auxiliares Del Transporte,33128989,0,0,0,0
2020,13600,Auxiliares Del Transporte,5744480,0,0,0,0
2020,13610,Auxiliares Del Transporte,3349119,0,0,0,0
2020,13671,Auxiliares Del Transporte,7293598,0,0,0,0
2020,13709,Auxiliares Del Transporte,1132075,0,0,0,0
2020,13710,Auxiliares Del Transporte,10994245,0,0,0,0
2020,13712,Auxiliares Del Transporte,3735619,0,0,0,0
2020,13714,Auxiliares Del Transporte,1534698,0,0,0,0
2020,17782,Auxiliares Del Transporte,81542822,0,0,0,0
2020,18319,Auxiliares Del Transporte,151262,0,0,0,0
2020,19567,Auxiliares Del Transporte,1417280,0,0,0,0
2020,18322,Auxiliares Del Transporte,6212619,0,0,0,0
2020,18324,Auxiliares Del Transporte,10038502,0,0,0,0
2020,18328,Auxiliares Del Transporte,1115340,0,0,0,0
2020,18941,Auxiliares Del Transporte,2391352,0,0,0,0
2020,18332,Auxiliares Del Transporte,1735144,0,0,0,0
2020,18944,Auxiliares Del Transporte,10395814,0,0,0,0
2020,18945,Auxiliares Del Transporte,3030727,0,0,0,0
2020,18964,Auxiliares Del Transporte,38512626,0,0,0,0
2020,19591,Auxiliares Del Transporte,5055230,0,0,0,0
2020,13742,Auxiliares Del Transporte,3922499,0,0,0,0
2020,13779,Auxiliares Del Transporte,1174064,0,0,0,0
2020,13783,Auxiliares Del Transporte,411687,0,0,0,0
2020,19599,Auxiliares Del Transporte,2185043,0,0,0,0
2020,13846,Auxiliares Del Transporte,1478444,0,0,0,0
2020,13847,Auxiliares Del Transporte,64590442,0,0,0,0
2020,13850,Auxiliares Del Transporte,14512013,0,0,0,0
2020,13851,Auxiliares Del Transporte,211380578,0,0,0,0
2020,13853,Auxiliares Del Transporte,25592994,0,0,0,0
2020,13862,Auxiliares Del Transporte,23931318,0,0,0,0
2020,13863,Auxiliares Del Transporte,2089177,0,0,0,0
2020,13864,Auxiliares Del Transporte,9261749,0,0,0,0
2020,13865,Auxiliares Del Transporte,4038893,0,0,0,0
2020,14150,Auxiliares Del Transporte,1749837,0,0,0,0
2020,14174,Auxiliares Del Transporte,14719607,0,0,0,0
2020,14182,Auxiliares Del Transporte,14201107,0,0,0,0
2020,14246,Auxiliares Del Transporte,2023186,0,0,0,0
2020,14247,Auxiliares Del Transporte,3613252,0,0,0,0
2020,14280,Auxiliares Del Transporte,4187551,0,0,0,0
2020,19602,Auxiliares Del Transporte,15430920,0,0,0,0
2020,14344,Auxiliares Del Transporte,2979454,0,0,0,0
2020,14424,Auxiliares Del Transporte,4842881,0,0,0,0
2020,14429,Auxiliares Del Transporte,1499373,0,0,0,0
2020,18378,Auxiliares Del Transporte,2729759,0,0,0,0
2020,18383,Auxiliares Del Transporte,6451463,0,0,0,0
2020,18386,Auxiliares Del Transporte,8396075,0,0,0,0
2020,18387,Auxiliares Del Transporte,1549805,0,0,0,0
2020,18388,Auxiliares Del Transporte,4233928,0,0,0,0
2020,18390,Auxiliares Del Transporte,4700606,0,0,0,0
2020,18391,Auxiliares Del Transporte,17243980,0,0,0,0
2020,18392,Auxiliares Del Transporte,799122,0,0,0,0
2020,14446,Auxiliares Del Transporte,3761401,0,0,0,0
2020,14506,Auxiliares Del Transporte,4409873,0,0,0,0
2020,18454,Auxiliares Del Transporte,1784004,0,0,0,0
2020,19061,Auxiliares Del Transporte,6681218,0,0,0,0
2020,14583,Auxiliares Del Transporte,4691513,0,0,0,0
2020,14585,Auxiliares Del Transporte,1641278,0,0,0,0
2020,14587,Auxiliares Del Transporte,173406617,0,0,0,0
2020,14589,Auxiliares Del Transporte,9017028,0,0,0,0
2020,20155,Auxiliares Del Transporte,4084924,0,0,0,0
2020,14594,Auxiliares Del Transporte,3657346,0,0,0,0
2020,14595,Auxiliares Del Transporte,3997781,0,0,0,0
2020,14596,Auxiliares Del Transporte,89142970,0,0,0,0
2020,14597,Auxiliares Del Transporte,2200368,0,0,0,0
2020,14598,Auxiliares Del Transporte,14205077,0,0,0,0
2020,14599,Auxiliares Del Transporte,9339285,0,0,0,0
2020,14641,Auxiliares Del Transporte,2065647,0,0,0,0
2020,14662,Auxiliares Del Transporte,4372172,0,0,0,0
2020,14682,Auxiliares Del Transporte,524384,0,0,0,0
2020,14686,Auxiliares Del Transporte,5222975,0,0,0,0
2020,14713,Auxiliares Del Transporte,5964777,0,0,0,0
2020,14722,Auxiliares Del Transporte,8982820,0,0,0,0
2020,14730,Auxiliares Del Transporte,4680662,0,0,0,0
2020,14737,Auxiliares Del Transporte,15964433,0,0,0,0
2020,17868,Auxiliares Del Transporte,31220613,0,0,0,0
2020,18465,Auxiliares Del Transporte,13225026,0,0,0,0
2020,18466,Auxiliares Del Transporte,21873715,0,0,0,0
2020,18468,Auxiliares Del Transporte,17213847,0,0,0,0
2020,18474,Auxiliares Del Transporte,22642748,0,0,0,0
2020,18476,Auxiliares Del Transporte,3342750,0,0,0,0
2020,19075,Auxiliares Del Transporte,2565133,0,0,0,0
2020,20181,Auxiliares Del Transporte,2126642,0,0,0,0
2020,18486,Auxiliares Del Transporte,3680993,0,0,0,0
2020,14963,Auxiliares Del Transporte,584242,0,0,0,0
2020,18506,Auxiliares Del Transporte,2551865,0,0,0,0
2020,15034,Auxiliares Del Transporte,3890956,0,0,0,0
2020,15076,Auxiliares Del Transporte,7777193,0,0,0,0
2020,15077,Auxiliares Del Transporte,7594170,0,0,0,0
2020,15091,Auxiliares Del Transporte,11118064,0,0,0,0
2020,15119,Auxiliares Del Transporte,54522278,0,0,0,0
2020,15131,Auxiliares Del Transporte,2379304,0,0,0,0
2020,18516,Auxiliares Del Transporte,489249,0,0,0,0
2020,15919,Auxiliares Del Transporte,2622290,0,0,0,0
2020,15179,Auxiliares Del Transporte,4041700,0,0,0,0
2020,18540,Auxiliares Del Transporte,2793300,0,0,0,0
2020,15398,Auxiliares Del Transporte,3184814,0,0,0,0
2020,14268,Postales Y Correos,7864408,47851,0,0,0
2020,18549,Postales Y Correos,7864407,47851,0,1,0
2020,11580,Postales Y Correos,7864407,47852,1,0,0
2020,10521,Postales Y Correos,280676406,18000,0,0,0
2020,20016,Postales Y Correos,2261520,10500,0,0,0
2020,13866,Postales Y Correos,55318349,9948,0,0,0
2020,12233,Postales Y Correos,8551471,8303,0,0,0
2020,12098,Postales Y Correos,10518715,6700,0,0,0
2020,18477,Postales Y Correos,23832144,5500,1,0,0
2020,12442,Postales Y Correos,94112997,2700,1,0,0
2020,11941,Postales Y Correos,9505961,2349,1,0,0
2020,19925,Postales Y Correos,62462623,2199,0,0,0
2020,19926,Postales Y Correos,2423844,330,0,0,0
2020,10524,Postales Y Correos,13453582,221,1,0,0
2020,14915,Postales Y Correos,15957173,200,0,0,0
2020,10131,Postales Y Correos,640348,0,0,0,0
2020,18545,Postales Y Correos,672235,0,0,0,0
2020,10236,Postales Y Correos,1517714,0,0,0,0
2020,10517,Postales Y Correos,13844888,0,0,0,0
2020,10518,Postales Y Correos,4118264,0,0,0,0
2020,10519,Postales Y Correos,129523128,0,0,0,0
2020,10522,Postales Y Correos,13449261,0,0,0,0
2020,10523,Postales Y Correos,11698333,0,0,0,0
2020,10525,Postales Y Correos,209940401,0,0,0,0
2020,10526,Postales Y Correos,1908209,0,0,0,0
2020,10529,Postales Y Correos,4598818,0,0,0,0
2020,10530,Postales Y Correos,339297053,0,0,0,0
2020,10531,Postales Y Correos,646851033,0,0,0,0
2020,10532,Postales Y Correos,2902511,0,0,0,0
2020,10889,Postales Y Correos,2865141,0,0,0,0
