periodo,id_empresa,seccion_economica,gastos_totales,gasto_gestion_amb,consumo_agua_m3,consumo_energia_kwh,actividad_nombre
2019,10047,Obtencion Y Suministro De Personal,9361713,0,0,0,0
2019,10048,Obtencion Y Suministro De Personal,16105099,0,0,0,0
2019,10049,Obtencion Y Suministro De Personal,30321967,0,0,0,0
2019,10050,Obtencion Y Suministro De Personal,45266868,0,0,0,0
2019,10051,Obtencion Y Suministro De Personal,28955140,0,0,0,0
2019,10052,Obtencion Y Suministro De Personal,6209168,0,0,0,0
2019,10053,Obtencion Y Suministro De Personal,3438187,0,0,0,0
2019,10055,Obtencion Y Suministro De Personal,107461771,0,0,0,0
2019,10056,Obtencion Y Suministro De Personal,16544928,0,0,0,0
2019,10057,Obtencion Y Suministro De Personal,24198247,0,0,0,0
2019,10058,Obtencion Y Suministro De Personal,33295143,0,0,0,0
2019,10059,Obtencion Y Suministro De Personal,22660433,0,0,0,0
2019,10060,Obtencion Y Suministro De Personal,5188091,0,0,0,0
2019,10062,Obtencion Y Suministro De Personal,6671726,340,0,0,0
2019,10063,Obtencion Y Suministro De Personal,184076979,22245,1,0,0
2019,10064,Obtencion Y Suministro De Personal,11800601,0,0,0,0
2019,10065,Obtencion Y Suministro De Personal,13983665,0,0,0,0
2019,10066,Obtencion Y Suministro De Personal,22480601,0,0,0,0
2019,10067,Obtencion Y Suministro De Personal,17519743,0,0,0,0
2019,10068,Obtencion Y Suministro De Personal,3296323,0,0,0,0
2019,10069,Obtencion Y Suministro De Personal,3089993,0,0,0,0
2019,10070,Obtencion Y Suministro De Personal,86358879,0,0,0,0
2019,10071,Obtencion Y Suministro De Personal,7085939,0,0,0,0
2019,10072,Actividades Administrativas,65706874,0,0,0,0
2019,10073,"Actividades Profesionales, Cientificas",42769375,9106,1,0,0
2019,10075,Actividades Administrativas,11317570,0,0,0,0
2019,10076,Educacion Superior,10805056,0,0,0,0
2019,10077,Educacion Superior,3613223,0,0,0,0
2019,10078,Educacion Superior,7052854,0,0,0,0
2019,10079,Educacion Superior,349555534,5778,1,0,0
2019,10080,Educacion Superior,69593249,0,0,0,0
2019,10081,Educacion Superior,13553355,0,0,0,0
2019,10082,Educacion Superior,2458328,0,0,0,0
2019,10083,Educacion Superior,149449388,17526,1,1,0
2019,10084,Educacion Superior,77029439,94010,0,1,0
2019,10085,Salud Humana,12184449,0,0,0,0
2019,10086,Salud Humana,40089741,0,0,0,0
2019,10087,Salud Humana,173943579,0,0,0,0
2019,10088,Salud Humana,102088470,0,0,0,0
2019,10090,Salud Humana,212806752,7541,0,0,0
2019,10092,Salud Humana,9971485,0,0,0,0
2019,10093,Salud Humana,50734420,0,0,0,0
2019,10094,Salud Humana,18596665,7346,0,0,0
2019,10095,Salud Humana,7937397,0,0,0,0
2019,10096,Salud Humana,12153950,0,0,0,0
2019,10097,Salud Humana,32594773,0,0,0,0
2019,10098,Salud Humana,19677413,0,0,0,0
2019,10099,Salud Humana,28781466,0,0,0,0
2019,10101,Salud Humana,54151669,155807,0,0,0
2019,10102,Salud Humana,866929086,0,0,0,0
2019,10103,Salud Humana,4363370,0,0,0,0
2019,10104,Salud Humana,28961311,0,0,0,0
2019,10105,Salud Humana,19479049,0,0,0,0
2019,10107,Salud Humana,23398233,5712,0,1,0
2019,10108,Salud Humana,7612159,0,0,0,0
2019,10109,Salud Humana,17433469,0,0,0,0
2019,10111,Salud Humana,26000029,0,0,0,0
2019,10112,Salud Humana,29035769,0,0,0,0
2019,10113,Salud Humana,27652556,0,0,0,0
2019,10114,Salud Humana,14919935,0,0,0,0
2019,10115,Salud Humana,5312783,0,0,0,0
2019,10116,Salud Humana,6394293,0,0,0,0
2019,10117,Prog Y Trans De Radio Y Television,2563139,0,0,0,0
2019,10118,Prog Y Trans De Radio Y Television,22467518,0,0,0,0
2019,10119,Otros Servicios,9840823,0,0,0,0
2019,10120,Otros Servicios,17644442,0,0,0,0
2019,10121,Obtencion Y Suministro De Personal,4895169,0,0,0,0
2019,10122,Actividades Administrativas,2620046,0,0,0,0
2019,10123,Alojamiento,4191525,0,0,0,0
2019,10124,Alojamiento,4050229,0,0,0,0
2019,10125,Salud Humana,120837388,0,0,0,0
2019,10127,Salud Humana,153668213,0,0,0,0
2019,10128,Auxiliares Del Transporte,1839862,0,0,0,0
2019,10129,Obtencion Y Suministro De Personal,13420233,0,0,0,0
2019,10130,Salud Humana,486473,0,0,0,0
2019,10131,Postales Y Correos,2571648,0,0,0,0
2019,10132,Salud Humana,14171097,0,0,0,0
2019,10133,Salud Humana,23577245,0,0,0,0
2019,10134,Expendio De Alimentos,651517,0,0,0,0
2019,10135,Salud Humana,83784508,40858,0,1,0
2019,10136,Publicidad,22767663,62252,0,0,0
2019,10138,Salud Humana,10062765,2855,0,0,0
2019,10139,Alojamiento,10488247,0,0,0,0
2019,10140,Alojamiento,5019340,0,0,0,0
2019,10141,Auxiliares Del Transporte,3281852,0,0,0,0
2019,10142,Salud Humana,9674032,0,0,0,0
2019,10143,Expendio De Alimentos,34419167,0,0,0,0
2019,10144,Salud Humana,46661190,40000,1,1,0
2019,10145,Auxiliares Del Transporte,5929921,0,0,0,0
2019,10146,Inmobiliarias Y Alquileres,46418477,0,0,0,0
2019,10148,Salud Humana,14964093,20373,0,1,0
2019,10149,Salud Humana,14713746,0,0,0,0
2019,10151,Salud Humana,33013211,0,0,0,0
2019,10152,Obtencion Y Suministro De Personal,547312,0,0,0,0
2019,10153,"Actividades Profesionales, Cientificas",3326335,0,0,0,0
2019,10154,"Actividades Profesionales, Cientificas",5435558,0,0,0,0
2019,10155,Salud Humana,46560704,0,0,0,0
2019,10156,Inmobiliarias Y Alquileres,61989444,0,0,0,0
2019,10157,Auxiliares Del Transporte,1951146,0,0,0,0
2019,10158,Auxiliares Del Transporte,35290825,5000,0,0,0
2019,10159,Obtencion Y Suministro De Personal,90533078,0,0,0,0
2019,10162,Obtencion Y Suministro De Personal,58317143,0,0,0,0
2019,10163,Salud Humana,96383230,0,0,0,0
2019,10164,Obtencion Y Suministro De Personal,69583579,0,0,0,0
2019,10167,"Actividades Profesionales, Cientificas",39272549,550,1,0,0
2019,10168,Obtencion Y Suministro De Personal,8894088,0,0,0,0
2019,10169,"Produccion, Distribucion Y Exhibicion",173065953,0,0,0,0
2019,10170,Salud Humana,16941087,0,0,0,0
2019,10171,Alojamiento,1396486,0,0,0,0
2019,10172,Obtencion Y Suministro De Personal,5054890,0,0,0,0
2019,10173,Salud Humana,14559699,0,0,0,0
2019,10174,Obtencion Y Suministro De Personal,4770467,0,0,0,0
2019,10175,Obtencion Y Suministro De Personal,954011,0,0,0,0
2019,10177,Obtencion Y Suministro De Personal,5319574,0,0,0,0
2019,10178," Actividades Creativas, Artisticas Y De Entretenim",3234584,0,0,0,0
2019,10180,Alojamiento,1548693,0,0,0,0
2019,10182,Inform Y Serv De Informacion,2461155,0,0,0,0
2019,10183,"Produccion, Distribucion Y Exhibicion",13170693,0,0,0,0
2019,10184,Salud Humana,6687499,0,0,0,0
2019,10185,Auxiliares Del Transporte,22903529,64383,0,1,0
2019,10187,Auxiliares Del Transporte,10116657,174700,0,1,0
2019,10189,Alojamiento,257990,0,0,0,0
2019,10190,Alojamiento,1863071,0,0,0,0
2019,10191,Expendio De Alimentos,7501468,0,0,0,0
2019,10192,"Actividades Profesionales, Cientificas",13945478,0,0,0,0
2019,10193,"Actividades Profesionales, Cientificas",12049866,0,0,0,0
2019,10194,Obtencion Y Suministro De Personal,28119903,2000,1,0,0
2019,10195,Educacion Superior,52812062,0,0,0,0
2019,10196,Alojamiento,6283622,9100,0,0,0
2019,10197,Obtencion Y Suministro De Personal,10591618,0,0,0,0
2019,10198,Obtencion Y Suministro De Personal,2850168,0,0,0,0
2019,10199,"Actividades Profesionales, Cientificas",4347603,0,0,0,0
2019,10200,Salud Humana,30732266,14697,0,1,0
2019,10201,Expendio De Alimentos,17831665,0,0,0,0
2019,10202,Obtencion Y Suministro De Personal,2994185,0,0,0,0
2019,10203,Auxiliares Del Transporte,6870167,0,0,0,0
2019,10204,"Actividades Profesionales, Cientificas",8228289,10200,1,0,0
2019,10205,Alojamiento,6979291,0,0,0,0
2019,10208,Alojamiento,632810,0,0,0,0
2019,10209,Alojamiento,2682034,0,0,0,0
2019,10210,Auxiliares Del Transporte,40452399,410771,0,1,0
2019,10213,Auxiliares Del Transporte,37364287,24939,0,1,0
2019,10214,Auxiliares Del Transporte,2627805,0,0,0,0
2019,10216,Obtencion Y Suministro De Personal,6124732,0,0,0,0
2019,10217,Obtencion Y Suministro De Personal,4794809,0,0,0,0
2019,10219,Obtencion Y Suministro De Personal,43560231,0,0,0,0
2019,10220,Inmobiliarias Y Alquileres,9707688,0,0,0,0
2019,10221,Alojamiento,3594409,0,0,0,0
2019,10222,Alojamiento,2930605,8206,1,1,0
2019,10224,Alojamiento,3980593,0,0,0,0
2019,10225,Auxiliares Del Transporte,46749908,0,0,0,0
2019,10226,Salud Humana,138024862,0,0,0,0
2019,10227,Salud Humana,16053690,0,0,0,0
2019,10228,Auxiliares Del Transporte,23023741,0,0,0,0
2019,10229,Salud Humana,40739524,0,0,0,0
2019,10230,Auxiliares Del Transporte,33752877,9350,1,0,0
2019,10231,Salud Humana,27108947,0,0,0,0
2019,10232,Actividades De Telecomunicaciones,150324839,0,0,0,0
2019,10233,Actividades De Telecomunicaciones,3751280,0,0,0,0
2019,10234,Salud Humana,52768924,0,0,0,0
2019,10235,Salud Humana,6545841,0,0,0,0
2019,10236,Postales Y Correos,1878184,0,0,0,0
2019,10237,Salud Humana,24067192,0,0,0,0
2019,10238,Salud Humana,4875873,0,0,0,0
2019,10240,Call Center,85986788,16353,0,0,0
2019,10241,Salud Humana,41865997,0,0,0,0
2019,10242,Obtencion Y Suministro De Personal,10152647,0,0,0,0
2019,10243,Inform Y Serv De Informacion,9411431,0,0,0,0
2019,10244,Obtencion Y Suministro De Personal,2871442,0,0,0,0
2019,10247,Obtencion Y Suministro De Personal,25900199,0,0,0,0
2019,10248,Obtencion Y Suministro De Personal,2557005,0,0,0,0
2019,10249,Inform Y Serv De Informacion,11243660,14127,0,0,0
2019,10250,Obtencion Y Suministro De Personal,56173145,0,0,0,0
2019,10253,Inform Y Serv De Informacion,709943,0,0,0,0
2019,10254,Obtencion Y Suministro De Personal,19012483,0,0,0,0
2019,10255," Actividades Creativas, Artisticas Y De Entretenim",7259457,0,0,0,0
2019,10256,Obtencion Y Suministro De Personal,2779107,0,0,0,0
2019,10257,Alojamiento,826660,0,0,0,0
2019,10258,Expendio De Alimentos,43001903,0,0,0,0
2019,10261,Expendio De Alimentos,5220799,0,0,0,0
2019,10262,Educacion Superior,18053676,0,0,0,0
2019,10263,Educacion Superior,146742263,151313,0,1,0
2019,10264,Alojamiento,7269388,0,0,0,0
2019,10265,Alojamiento,6798331,0,0,0,0
2019,10266,Alojamiento,1541274,0,0,0,0
2019,10269,Obtencion Y Suministro De Personal,17768014,0,0,0,0
2019,10271," Actividades Creativas, Artisticas Y De Entretenim",47414563,0,0,0,0
2019,10272,Obtencion Y Suministro De Personal,79529070,0,0,0,0
2019,10273,Auxiliares Del Transporte,39857678,451313,0,1,0
2019,10274,Alojamiento,1354923,0,0,0,0
2019,10275,Alojamiento,3715577,0,0,0,0
2019,10276,Obtencion Y Suministro De Personal,1820708,0,0,0,0
2019,10278,Auxiliares Del Transporte,2364361,0,0,0,0
2019,10280,Obtencion Y Suministro De Personal,12221740,0,0,0,0
2019,10281,Obtencion Y Suministro De Personal,4226092,0,0,0,0
2019,10283,Alojamiento,8983000,0,0,0,0
2019,10284,Alojamiento,4108071,4965,0,0,0
2019,10285,Alojamiento,750367,0,0,0,0
2019,10286,Alojamiento,809161,0,0,0,0
2019,10287,Alojamiento,2438305,0,0,0,0
2019,10289,Alojamiento,1768998,0,0,0,0
2019,10290,Alojamiento,7367804,5000,0,0,0
2019,10291,Alojamiento,4862994,5000,0,0,0
2019,10294,Alojamiento,3836743,0,0,0,0
2019,10295,Alojamiento,3936554,0,0,0,0
2019,10296,Alojamiento,9636092,0,0,0,0
2019,10297,Alojamiento,4545379,0,0,0,0
2019,10298,Alojamiento,17376068,0,0,0,0
2019,10299,Alojamiento,4384499,21973,0,0,0
2019,10300,Alojamiento,1889717,0,0,0,0
2019,10301,Alojamiento,22094875,5000,0,0,0
2019,10302,Alojamiento,5750283,2300,0,1,0
2019,10303,Alojamiento,31034651,8418,1,1,0
2019,10304,Alojamiento,19575960,0,0,0,0
2019,10305,Alojamiento,5579138,0,0,0,0
2019,10306,Alojamiento,1180305,20000,1,1,0
2019,10307,Alojamiento,10073613,0,0,0,0
2019,10308,Alojamiento,4822271,0,0,0,0
2019,10309,Alojamiento,21124718,0,0,0,0
2019,10310,Alojamiento,2036267,0,0,0,0
2019,10311,Alojamiento,4702179,0,0,0,0
2019,10312,Alojamiento,7017748,0,0,0,0
2019,10313,Alojamiento,3683700,542,1,1,0
2019,10314,Alojamiento,1856368,0,0,0,0
2019,10315,Alojamiento,1713436,0,0,0,0
2019,10316,Alojamiento,5421642,2340,0,0,0
2019,10317,Alojamiento,22862025,0,0,0,0
2019,10318,Alojamiento,6165439,0,0,0,0
2019,10319,Alojamiento,11286896,0,0,0,0
2019,10320,Alojamiento,2614042,3360,1,1,0
2019,10321,Alojamiento,1194477,0,0,0,0
2019,10322,Alojamiento,50441462,0,0,0,0
2019,10323,Alojamiento,43645287,353201,0,1,0
2019,10325,Alojamiento,3226291,0,0,0,0
2019,10326,Alojamiento,1615987,0,0,0,0
2019,10327,Alojamiento,17152613,39000,0,1,0
2019,10328,Alojamiento,18634400,0,0,0,0
2019,10329,Alojamiento,39000916,0,0,0,0
2019,10331,Alojamiento,1326570,0,0,0,0
2019,10332,Alojamiento,9171925,43000,0,0,0
2019,10333,Alojamiento,2987059,4200,0,1,0
2019,10335,Alojamiento,748171,0,0,0,0
2019,10338,Expendio De Alimentos,11377241,0,0,0,0
2019,10339,Expendio De Alimentos,5164507,0,0,0,0
2019,10340,Expendio De Alimentos,6257153,0,0,0,0
2019,10341,Expendio De Alimentos,104494747,0,0,0,0
2019,10342,Expendio De Alimentos,6504195,0,0,0,0
2019,10343,Expendio De Alimentos,10852443,0,0,0,0
2019,10344,Expendio De Alimentos,6173316,0,0,0,0
2019,10345,Expendio De Alimentos,60403728,0,0,0,0
2019,10346,Expendio De Alimentos,112223993,0,0,0,0
2019,10347,Expendio De Alimentos,250413169,536809,0,0,0
2019,10348,Expendio De Alimentos,10477601,0,0,0,0
2019,10349,Expendio De Alimentos,510321030,192000,0,1,0
2019,10350,Expendio De Alimentos,3891977,0,0,0,0
2019,10351,Expendio De Alimentos,48515735,0,0,0,0
2019,10353,Expendio De Alimentos,37644667,3755,1,0,0
2019,10354,Expendio De Alimentos,4460765,0,0,0,0
2019,10355,Expendio De Alimentos,260604300,45753,1,0,0
2019,10356,Expendio De Alimentos,7338860,0,0,0,0
2019,10357,Expendio De Alimentos,5150108,0,0,0,0
2019,10359,Expendio De Alimentos,4775468,0,0,0,0
2019,10362,Expendio De Alimentos,33068768,0,0,0,0
2019,10363,Expendio De Alimentos,10299631,0,0,0,0
2019,10364,Expendio De Alimentos,46525203,0,0,0,0
2019,10365,Expendio De Alimentos,250413170,536809,1,1,0
2019,10366,Expendio De Alimentos,2553407,0,0,0,0
2019,10367,Expendio De Alimentos,21418141,0,0,0,0
2019,10368,Expendio De Alimentos,8253654,0,0,0,0
2019,10369,Expendio De Alimentos,9323332,0,0,0,0
2019,10370,Expendio De Alimentos,6063507,0,0,0,0
2019,10371,Expendio De Alimentos,89694497,25687,1,0,0
2019,10372,Expendio De Alimentos,5067102,0,0,0,0
2019,10373,Expendio De Alimentos,13707443,0,0,0,0
2019,10375,Expendio De Alimentos,45509073,0,0,0,0
2019,10377,Expendio De Alimentos,121877661,0,0,0,0
2019,10380,Expendio De Alimentos,5116505,0,0,0,0
2019,10381,Expendio De Alimentos,97439636,0,0,0,0
2019,10382,Expendio De Alimentos,68547309,0,0,0,0
2019,10383,Expendio De Alimentos,6135769,0,0,0,0
2019,10384,Expendio De Alimentos,11561522,0,0,0,0
2019,10385,Expendio De Alimentos,3013998,0,0,0,0
2019,10386,Expendio De Alimentos,7723568,0,0,0,0
2019,10387,Expendio De Alimentos,31105024,0,0,0,0
2019,10388,Expendio De Alimentos,495804132,128486,1,0,0
2019,10389,Expendio De Alimentos,11680745,0,0,0,0
2019,10390,Expendio De Alimentos,4616378,0,0,0,0
2019,10391,Expendio De Alimentos,191075164,0,0,0,0
2019,10394,Expendio De Alimentos,4850887,0,0,0,0
2019,10395,Expendio De Alimentos,65181921,0,0,0,0
2019,10396,Expendio De Alimentos,50658394,41987,1,0,0
2019,10397,Expendio De Alimentos,20443343,0,0,0,0
2019,10399,Expendio De Alimentos,12593753,4560,0,1,0
2019,10400,Expendio De Alimentos,484395227,56294,1,1,0
2019,10401,Expendio De Alimentos,12797448,0,0,0,0
2019,10402,Expendio De Alimentos,3410668,0,0,0,0
2019,10404,Expendio De Alimentos,4116430,0,0,0,0
2019,10405,Obtencion Y Suministro De Personal,56292648,0,0,0,0
2019,10406,Expendio De Alimentos,125732674,0,0,0,0
2019,10407,Obtencion Y Suministro De Personal,244358889,35996,0,0,0
2019,10409,Auxiliares Del Transporte,55985188,56000,1,1,0
2019,10410,Auxiliares Del Transporte,3846278,0,0,0,0
2019,10411,Auxiliares Del Transporte,8895227,0,0,0,0
2019,10412,Auxiliares Del Transporte,6688742,0,0,0,0
2019,10413,Auxiliares Del Transporte,28225200,0,0,0,0
2019,10415,Auxiliares Del Transporte,70834207,257344,1,0,0
2019,10416,Auxiliares Del Transporte,1756105,0,0,0,0
2019,10420,Auxiliares Del Transporte,54418851,3454,1,1,0
2019,10421,Auxiliares Del Transporte,34395832,0,0,0,0
2019,10422,Auxiliares Del Transporte,5046421,0,0,0,0
2019,10423,Auxiliares Del Transporte,25423477,0,0,0,0
2019,10424,Auxiliares Del Transporte,19737078,27334,1,0,0
2019,10425,Auxiliares Del Transporte,14981703,5140,0,1,0
2019,10426,Auxiliares Del Transporte,6192674,0,0,0,0
2019,10428,Auxiliares Del Transporte,83621138,6770,1,0,0
2019,10429,Auxiliares Del Transporte,52843507,146585,1,1,0
2019,10430,Auxiliares Del Transporte,61305126,60000,0,0,0
2019,10431,Auxiliares Del Transporte,30674789,7991,1,1,0
2019,10432,Auxiliares Del Transporte,14776599,0,0,0,0
2019,10433,Auxiliares Del Transporte,10097692,80000,1,1,0
2019,10434,Auxiliares Del Transporte,57364081,0,0,0,0
2019,10435,Auxiliares Del Transporte,6157930,0,0,0,0
2019,10436,Auxiliares Del Transporte,50957462,28601,0,1,0
2019,10437,Auxiliares Del Transporte,47965587,0,0,0,0
2019,10438,Auxiliares Del Transporte,79043057,0,0,0,0
2019,10439,Auxiliares Del Transporte,92991645,40888,1,0,0
2019,10440,Auxiliares Del Transporte,103825824,0,0,0,0
2019,10441,Auxiliares Del Transporte,16994925,0,0,0,0
2019,10442,Auxiliares Del Transporte,38131677,365958,1,1,0
2019,10443,Auxiliares Del Transporte,29116406,0,0,0,0
2019,10444,Auxiliares Del Transporte,162652945,123602,1,0,0
2019,10446,Auxiliares Del Transporte,152776111,0,0,0,0
2019,10447,"Actividades Profesionales, Cientificas",38213134,0,0,0,0
2019,10449,Auxiliares Del Transporte,143576211,7854,1,1,0
2019,10450,Auxiliares Del Transporte,35141579,10000,0,0,0
2019,10451,Auxiliares Del Transporte,2021650,0,0,0,0
2019,10453,Auxiliares Del Transporte,568274875,2345225,1,1,0
2019,10454,Agencias De Viajes,27492477,0,0,0,0
2019,10455,Agencias De Viajes,26955802,0,0,0,0
2019,10456,Inform Y Serv De Informacion,54734577,0,0,0,0
2019,10458,Agencias De Viajes,11298930,11456,1,0,0
2019,10459,Agencias De Viajes,612813716,0,0,0,0
2019,10460,Agencias De Viajes,10727728,0,0,0,0
2019,10462,Agencias De Viajes,4025466,0,0,0,0
2019,10463,Agencias De Viajes,2870805,0,0,0,0
2019,10464,Auxiliares Del Transporte,45050826,0,0,0,0
2019,10465,Agencias De Viajes,2903666,0,0,0,0
2019,10466,Agencias De Viajes,363489638,0,0,0,0
2019,10467,Agencias De Viajes,3377841,0,0,0,0
2019,10468,Agencias De Viajes,3372377,0,0,0,0
2019,10469,Auxiliares Del Transporte,10368478,0,0,0,0
2019,10470,Agencias De Viajes,2068956,1060,0,1,0
2019,10472,Agencias De Viajes,20708406,0,0,0,0
2019,10473,Agencias De Viajes,822010,1500,0,0,0
2019,10474,Agencias De Viajes,17693436,0,0,0,0
2019,10475,Agencias De Viajes,7454806,0,0,0,0
2019,10476,Agencias De Viajes,12572959,0,0,0,0
2019,10477,Auxiliares Del Transporte,14489756,0,0,0,0
2019,10478,Auxiliares Del Transporte,15166057,0,0,0,0
2019,10479,"Actividades Profesionales, Cientificas",28698897,0,0,0,0
2019,10480,Auxiliares Del Transporte,6552999,0,0,0,0
2019,10481,Auxiliares Del Transporte,10401769,3500,0,0,0
2019,10483,Auxiliares Del Transporte,10377451,0,0,0,0
2019,10484,Auxiliares Del Transporte,5317447,0,0,0,0
2019,10485,Auxiliares Del Transporte,24597309,0,0,0,0
2019,10486,Auxiliares Del Transporte,5202253,0,0,0,0
2019,10487,Auxiliares Del Transporte,19823388,0,0,0,0
2019,10488,Auxiliares Del Transporte,11244925,27335,1,0,0
2019,10489,Auxiliares Del Transporte,12990857,0,0,0,0
2019,10490,Auxiliares Del Transporte,68866138,0,0,0,0
2019,10491,Auxiliares Del Transporte,16812070,0,0,0,0
2019,10492,Auxiliares Del Transporte,14501862,0,0,0,0
2019,10494,Auxiliares Del Transporte,53033226,30000,0,1,0
2019,10495,Auxiliares Del Transporte,6605229,0,0,0,0
2019,10496,Auxiliares Del Transporte,30474432,836,0,0,0
2019,10497,Auxiliares Del Transporte,19214920,0,0,0,0
2019,10499,Auxiliares Del Transporte,36066570,0,0,0,0
2019,10500,Auxiliares Del Transporte,52673389,0,0,0,0
2019,10501,Auxiliares Del Transporte,16872933,0,0,0,0
2019,10502,Auxiliares Del Transporte,8485770,0,0,0,0
2019,10503,Auxiliares Del Transporte,5538124,0,0,0,0
2019,10505,Auxiliares Del Transporte,2849760,0,0,0,0
2019,10506,Auxiliares Del Transporte,30362416,0,0,0,0
2019,10507,Auxiliares Del Transporte,3131700,0,0,0,0
2019,10508,Auxiliares Del Transporte,12336998,340,0,0,0
2019,10509,Auxiliares Del Transporte,5555113,0,0,0,0
2019,10510,Auxiliares Del Transporte,436053122,27334,1,0,0
2019,10512,Auxiliares Del Transporte,2206843,0,0,0,0
2019,10513,Auxiliares Del Transporte,2566265,0,0,0,0
2019,10515,Auxiliares Del Transporte,22256656,15300,1,1,0
2019,10516,Auxiliares Del Transporte,13866523,0,0,0,0
2019,10517,Postales Y Correos,17900159,0,0,0,0
2019,10518,Postales Y Correos,3319704,0,0,0,0
2019,10519,Postales Y Correos,109889348,0,0,0,0
2019,10521,Postales Y Correos,250326110,73601,0,0,0
2019,10522,Postales Y Correos,19004052,0,0,0,0
2019,10523,Postales Y Correos,16458002,0,0,0,0
2019,10524,Postales Y Correos,18155477,0,0,0,0
2019,10525,Postales Y Correos,208760554,0,0,0,0
2019,10526,Postales Y Correos,4706282,0,0,0,0
2019,10527,Postales Y Correos,139553,0,0,0,0
2019,10528,Postales Y Correos,1951295,0,0,0,0
2019,10529,Postales Y Correos,4895559,0,0,0,0
2019,10530,Postales Y Correos,250326110,73600,1,1,0
2019,10531,Postales Y Correos,814621453,0,0,0,0
2019,10532,Postales Y Correos,10841959,0,0,0,0
2019,10533,Actividades De Telecomunicaciones,126638505,0,0,0,0
2019,10534,Actividades De Telecomunicaciones,409680053,240000,0,0,0
2019,10535,Actividades De Telecomunicaciones,9696222301,4734126,0,0,0
2019,10536,Actividades De Telecomunicaciones,55562144,0,0,0,0
2019,10537,Actividades De Telecomunicaciones,190941442,0,0,0,0
2019,10538,Call Center,7238856,0,0,0,0
2019,10539,Actividades De Telecomunicaciones,741181690,87621,0,0,0
2019,10540,"Actividades Profesionales, Cientificas",25530935,950,1,0,0
2019,10541,Actividades De Telecomunicaciones,10512006,2132,0,1,0
2019,10543,Call Center,100841720,0,0,0,0
2019,10544,Actividades De Telecomunicaciones,122647475,0,0,0,0
2019,10545,Actividades De Telecomunicaciones,68279672,0,0,0,0
2019,10546,Actividades De Telecomunicaciones,37072369,0,0,0,0
2019,10547,Call Center,255116277,0,0,0,0
2019,10548,Actividades De Telecomunicaciones,2018107826,4734125,1,0,0
2019,10549,Actividades De Telecomunicaciones,5053898085,521275,0,0,0
2019,10550,Actividades De Telecomunicaciones,1117859870,315000,0,0,0
2019,10551,Actividades De Telecomunicaciones,25543398,0,0,0,0
2019,10552,Actividades De Telecomunicaciones,27258161,0,0,0,0
2019,10553,Call Center,189099134,178588,1,0,0
2019,10554,Actividades De Telecomunicaciones,8993214,0,0,0,0
2019,10555,Inform Y Serv De Informacion,4397741,0,0,0,0
2019,10556,Actividades De Telecomunicaciones,319017480,0,0,0,0
2019,10557,Inform Y Serv De Informacion,11646086,0,0,0,0
2019,10558,Actividades De Telecomunicaciones,13246597,0,0,0,0
2019,10559,Actividades De Telecomunicaciones,78292612,0,0,0,0
2019,10560,Actividades De Telecomunicaciones,18880011,0,0,0,0
2019,10561,Actividades De Telecomunicaciones,4042334,0,0,0,0
