periodo,id_empresa,seccion_economica,gastos_totales,gasto_gestion_amb,consumo_agua_m3,consumo_energia_kwh,actividad_nombre
2023,11880,Inmobiliarias Y Alquileres,73829399,299566,1985.0,128677.0,0
2023,20899,Inmobiliarias Y Alquileres,73829399,299566,1985.0,128677.0,0
2023,20729,Inmobiliarias Y Alquileres,73829399,299566,1985.0,128677.0,0
2023,10769,"Actividades Profesionales, Cientificas",73290127,46102,1177.0,96549.0,0
2023,12913,"Actividades Profesionales, Cientificas",73290127,46102,1177.0,96549.0,0
2023,11688,"Actividades Profesionales, Cientificas",73290127,46102,1177.0,96549.0,0
2023,20112,"Actividades Profesionales, Cientificas",115562445,96593,1726.0,306205.0,0
2023,10751,"Actividades Profesionales, Cientificas",115562445,96593,1726.0,306205.0,0
2023,18610,"Actividades Profesionales, Cientificas",115562445,96593,1726.0,306205.0,0
2023,19922,"Actividades Profesionales, Cientificas",99805032,273810,1940.0,276670.0,0
2023,14175,"Actividades Profesionales, Cientificas",99805032,273810,1940.0,276670.0,0
2023,12147,"Actividades Profesionales, Cientificas",99805032,273810,1940.0,276670.0,0
2023,20901,"Actividades Profesionales, Cientificas",218344052,522066,0.0,0.0,0
2023,10879,"Actividades Profesionales, Cientificas",218344052,522066,4392.0,1306371.0,0
2023,10600,"Actividades Profesionales, Cientificas",218344052,522066,4392.0,1306371.0,0
2023,13389,"Actividades Profesionales, Cientificas",20288529,1329,463.0,26406.0,0
2023,10864,"Actividades Profesionales, Cientificas",20288529,1329,463.0,26406.0,0
2023,12883,"Actividades Profesionales, Cientificas",20288529,1329,463.0,26406.0,0
2023,12823,"Actividades Profesionales, Cientificas",55404617,537817,1114.0,116519.0,0
2023,19883,"Actividades Profesionales, Cientificas",55404617,537817,1114.0,116519.0,0
2023,14939,"Actividades Profesionales, Cientificas",55404617,537817,1114.0,116519.0,0
2023,20754,"Actividades Profesionales, Cientificas",43767831,143906,3103.0,227955.0,0
2023,20978,"Actividades Profesionales, Cientificas",43767831,143906,0.0,0.0,0
2023,11778,"Actividades Profesionales, Cientificas",43767831,143906,3103.0,227955.0,0
2023,21055,"Actividades Profesionales, Cientificas",26856607,127195,19232.0,1174690.0,0
2023,20114,"Actividades Profesionales, Cientificas",26856607,127195,19232.0,1174690.0,0
2023,13777,"Actividades Profesionales, Cientificas",26856607,127195,19232.0,1174690.0,0
2023,15391,"Actividades Profesionales, Cientificas",9811337,0,567.0,37173.0,0
2023,11816,"Actividades Profesionales, Cientificas",9811337,0,567.0,37173.0,0
2023,18955,"Actividades Profesionales, Cientificas",44736513,1707,0.0,67960.0,0
2023,10762,"Actividades Profesionales, Cientificas",44736513,1707,215.0,67960.0,0
2023,19396,"Actividades Profesionales, Cientificas",44736513,1707,215.0,67960.0,0
2023,11614,"Actividades Profesionales, Cientificas",15797874,87140,0.0,0.0,0
2023,10828,"Actividades Profesionales, Cientificas",15797874,87140,4835.0,86001.0,0
2023,13165,"Actividades Profesionales, Cientificas",74434514,104046,1271.0,115955.0,0
2023,20969,"Actividades Profesionales, Cientificas",74434514,104046,1271.0,115955.0,0
2023,20721,"Actividades Profesionales, Cientificas",74434514,104046,1271.0,115955.0,0
2023,12136,Publicidad,21253725,280043,0.0,47688.0,0
2023,20312,Publicidad,21253725,280043,408.0,47688.0,0
2023,11587,Publicidad,21253725,280043,408.0,47688.0,0
2023,10466,Agencias De Viajes,110715258,40109,10690.0,572237.0,0
2023,17747,Agencias De Viajes,110715258,40109,10690.0,572237.0,0
2023,19796,Agencias De Viajes,110715258,40109,0.0,572237.0,0
2023,18852,Agencias De Viajes,13434451,783,59.0,7832.0,0
2023,20698,Agencias De Viajes,13434451,783,59.0,7832.0,0
2023,13001,Agencias De Viajes,13434451,783,0.0,0.0,0
2023,12745,Agencias De Viajes,4546101,600,0.0,0.0,0
2023,12730,Agencias De Viajes,4546101,600,166.0,48980.0,0
2023,18967,Agencias De Viajes,4546101,600,166.0,48980.0,0
2023,11016,Obtencion Y Suministro De Personal,25130829,0,274.0,26238.0,0
2023,11013,Obtencion Y Suministro De Personal,25130829,0,274.0,26238.0,0
2023,10939,Obtencion Y Suministro De Personal,25130829,0,274.0,26238.0,0
2023,19838,Obtencion Y Suministro De Personal,180599275,222528,0.0,0.0,0
2023,18441,Obtencion Y Suministro De Personal,180599275,222528,1035.0,112795.0,0
2023,11012,Obtencion Y Suministro De Personal,180599275,222528,1035.0,112795.0,0
2023,10972,Obtencion Y Suministro De Personal,106159993,174195,1087.0,85776.0,0
2023,14359,Obtencion Y Suministro De Personal,106159993,174195,1087.0,85776.0,0
2023,11471,Obtencion Y Suministro De Personal,106159993,174195,1087.0,85776.0,0
2023,13435,Obtencion Y Suministro De Personal,219106763,227562,12800.0,326355.0,0
2023,13967,Obtencion Y Suministro De Personal,219106763,227562,12800.0,326355.0,0
2023,11169,Obtencion Y Suministro De Personal,219106763,227562,12800.0,326355.0,0
2023,11073,Obtencion Y Suministro De Personal,37226379,12244,1388.0,119962.0,0
2023,11096,Obtencion Y Suministro De Personal,37226379,12244,1388.0,119962.0,0
2023,14644,Obtencion Y Suministro De Personal,37226379,12244,1388.0,119962.0,0
2023,11115,Obtencion Y Suministro De Personal,6158447,0,24.0,8400.0,0
2023,21067,Obtencion Y Suministro De Personal,156584232,323904,6584.0,265821.0,0
2023,14151,Obtencion Y Suministro De Personal,156584232,323904,6584.0,265821.0,0
2023,12218,Obtencion Y Suministro De Personal,156584232,323904,6584.0,265821.0,0
2023,21042,Obtencion Y Suministro De Personal,22000685,300489,7168.0,23863.0,0
2023,13750,Obtencion Y Suministro De Personal,22000685,300489,7168.0,23863.0,0
2023,19865,Obtencion Y Suministro De Personal,22000685,300489,7168.0,0.0,0
2023,13440,Obtencion Y Suministro De Personal,53508295,107745,51435.0,35036.0,0
2023,18020,Obtencion Y Suministro De Personal,53508295,107745,51435.0,35036.0,0
2023,13985,Obtencion Y Suministro De Personal,53508295,107745,51435.0,35036.0,0
2023,18311,Actividades Administrativas,101803378,120570,3920.0,384990.0,0
2023,20728,Actividades Administrativas,101803378,120570,3920.0,384990.0,0
2023,19896,Actividades Administrativas,101803378,120570,3920.0,384990.0,0
2023,13989,Actividades Administrativas,8415213,0,1800.0,116949.0,0
2023,20403,Actividades Administrativas,65886542,24066,20024.0,1521691.0,0
2023,20666,Actividades Administrativas,65886542,24066,20024.0,1521691.0,0
2023,12734,Actividades Administrativas,65886542,24066,20024.0,1521691.0,0
2023,19083,Actividades Administrativas,43560018,49359,2115.0,356747.0,0
2023,11247,Actividades Administrativas,43560018,49359,2115.0,356747.0,0
2023,12504,Actividades Administrativas,43560018,49359,2115.0,356747.0,0
2023,12031,Actividades Administrativas,19941976,90579,5523.0,323890.0,0
2023,11253,Actividades Administrativas,19941976,90579,5523.0,323890.0,0
2023,11211,Actividades Administrativas,19941976,90579,5523.0,323890.0,0
2023,20751,Actividades Administrativas,157652085,816008,14673.0,933842.0,0
2023,19875,Actividades Administrativas,157652085,816008,14673.0,933842.0,0
2023,20727,Actividades Administrativas,157652085,816008,14673.0,933842.0,0
2023,10683,Call Center,281247162,74188,7193.0,1676254.0,0
2023,12520,Call Center,281247162,74188,7193.0,1676254.0,0
2023,10553,Call Center,281247162,74188,7193.0,1676254.0,0
2023,11307,Educacion Superior,4702240,7374,1159.0,85777.0,0
2023,11286,Educacion Superior,4702240,7374,1159.0,85777.0,0
2023,12601,Educacion Superior,4702240,7374,1159.0,85777.0,0
2023,11291,Educacion Superior,15995374,57804,1539.0,124642.0,0
2023,11302,Educacion Superior,15995374,57804,1539.0,124642.0,0
2023,12985,Educacion Superior,15995374,57804,1539.0,124642.0,0
2023,15042,Educacion Superior,21542995,46373,11728.0,456606.0,0
2023,11277,Educacion Superior,21542995,46373,11728.0,456606.0,0
2023,14005,Educacion Superior,21542995,46373,11728.0,456606.0,0
2023,10263,Educacion Superior,387883074,4339740,83856.0,8346096.0,0
2023,11265,Educacion Superior,387883074,4339740,83856.0,8346096.0,0
2023,15140,Educacion Superior,387883074,4339740,83856.0,8346096.0,0
2023,13480,Salud Humana,906844289,3146813,202083.0,10352121.0,0
2023,13195,Salud Humana,906844289,3146813,202083.0,10352121.0,0
2023,11362,Salud Humana,906844289,3146813,202083.0,10352121.0,0
2023,19358,Salud Humana,409266984,914345,150027.0,6603661.0,0
2023,11365,Salud Humana,409266984,914345,150027.0,6603661.0,0
2023,13472,Salud Humana,409266984,914345,150027.0,6603661.0,0
2023,11356,Salud Humana,115899841,155575,22101.0,2039691.0,0
2023,11541,Salud Humana,115899841,155575,22101.0,2039691.0,0
2023,18161,Salud Humana,115899841,155575,22101.0,2039691.0,0
2023,14028,Salud Humana,497612359,2145036,109811.0,7854025.0,0
2023,14036,Salud Humana,497612359,2145036,109811.0,7854025.0,0
2023,11317,Salud Humana,497612359,2145036,109811.0,7854025.0,0
2023,11366,Salud Humana,119158395,87157,15499.0,967513.0,0
2023,20227,Salud Humana,119158395,87157,15499.0,967513.0,0
2023,14030,Salud Humana,119158395,87157,15499.0,967513.0,0
2023,20725,Salud Humana,1226099583,783198,58700.0,7157895.0,0
2023,18380,Salud Humana,1226099583,783198,58700.0,7157895.0,0
2023,14292,Salud Humana,1226099583,783198,58700.0,7157895.0,0
2023,20744,Salud Humana,37297841,0,5900.0,157029.0,0
2023,19763,Salud Humana,37297841,0,5900.0,157029.0,0
2023,20912,Salud Humana,20806086,28802,14189.0,148547.0,0
2023,19046,Salud Humana,20806086,28802,14189.0,148547.0,0
2023,14282,Salud Humana,20806086,28802,14189.0,148547.0,0
2023,19454,Salud Humana,9936973,20374,18883.0,311187.0,0
2023,18443,Salud Humana,9936973,20374,18883.0,311187.0,0
2023,19023,Salud Humana,9936973,20374,18883.0,311187.0,0
2023,14561," Actividades Creativas, Artisticas Y De Entretenim",360464394,127378,45038.0,9815399.0,0
2023,11443," Actividades Creativas, Artisticas Y De Entretenim",360464394,127378,45038.0,9815399.0,0
2023,14391," Actividades Creativas, Artisticas Y De Entretenim",360464394,127378,45038.0,9815399.0,0
2023,20968," Actividades Creativas, Artisticas Y De Entretenim",267903328,500000,110624.0,19625487.0,0
2023,14396," Actividades Creativas, Artisticas Y De Entretenim",37953652,202024,0.0,204822.0,0
2023,19916," Actividades Creativas, Artisticas Y De Entretenim",37953652,202024,18892.0,204822.0,0
2023,20852," Actividades Creativas, Artisticas Y De Entretenim",37953652,202024,18892.0,204822.0,0
2023,18197," Actividades Creativas, Artisticas Y De Entretenim",67422833,0,57265.0,0.0,0
2023,12669," Actividades Creativas, Artisticas Y De Entretenim",67422833,0,57265.0,0.0,0
2023,12667," Actividades Creativas, Artisticas Y De Entretenim",67422833,0,57265.0,61480.0,0
2023,11434," Actividades Creativas, Artisticas Y De Entretenim",16074156,115500,49003.0,1506510.0,0
2023,20500," Actividades Creativas, Artisticas Y De Entretenim",16074156,115500,49003.0,1506510.0,0
2023,18291," Actividades Creativas, Artisticas Y De Entretenim",16074156,115500,49003.0,1506510.0,0
2023,12947," Actividades Creativas, Artisticas Y De Entretenim",35370331,305243,126325.0,2618159.0,0
2023,13337," Actividades Creativas, Artisticas Y De Entretenim",35370331,305243,126325.0,2618159.0,0
2023,13336," Actividades Creativas, Artisticas Y De Entretenim",35370331,305243,126325.0,2618159.0,0
2023,11736,Otros Servicios,41516047,0,5424.0,49536.0,0
2023,11878,Otros Servicios,5091750,0,664.0,83222.0,0
2023,14297,Otros Servicios,5091750,0,664.0,83222.0,0
2023,20694,Otros Servicios,5377203,0,0.0,0.0,0
2023,21008,Otros Servicios,8761054,0,0.0,4000.0,0
2023,11433,Otros Servicios,46798965,97966,1326.0,95325.0,0
2023,12957,Otros Servicios,46798965,97966,1326.0,95325.0,0
2023,12958,Otros Servicios,46798965,97966,0.0,0.0,0
2023,14275,Otros Servicios,7769401,0,198.0,12782.0,0
2023,14086,Otros Servicios,7769401,0,0.0,0.0,0
2023,13891,Otros Servicios,7769401,0,198.0,12782.0,0
2023,12400,Otros Servicios,7478259,0,1000.0,0.0,0
2023,14300,Otros Servicios,49637745,666440,144649.0,2072161.0,0
2023,18580,Otros Servicios,49637745,666440,144649.0,2072161.0,0
2023,12662,Otros Servicios,49637745,666440,144649.0,2072161.0,0
2023,18132,Otros Servicios,142728258,72602,3259.0,392305.0,0
2023,10698,Otros Servicios,142728258,72602,3259.0,392305.0,0
2023,12473,Otros Servicios,142728258,72602,3259.0,392305.0,0
2023,11450,Otros Servicios,27146730,73535,44760.0,723719.0,0
2023,20401,Otros Servicios,27146730,73535,44760.0,723719.0,0
2023,18429,Otros Servicios,27146730,73535,44760.0,723719.0,0
2023,20496,Otros Servicios,3551660,8115,1434.0,24660.0,0
2023,20437,Otros Servicios,3551660,8115,0.0,24660.0,0
2023,20569,Otros Servicios,3551660,8115,1434.0,24660.0,0
2023,11467,Otros Servicios,48801217,655179,71161.0,1440763.0,0
2023,19087,Otros Servicios,48801217,655179,71161.0,1440763.0,0
2023,11462,Otros Servicios,48801217,655179,71161.0,1440763.0,0
2023,15107,Otros Servicios,3339145,11786,17524.0,22489.0,0
2023,18430,Otros Servicios,3339145,11786,17524.0,22489.0,0
2023,18140,Otros Servicios,3339145,11786,17524.0,22489.0,0
2023,10432,Auxiliares Del Transporte,47869562,182161,5224.0,426554.0,0
2023,18513,Auxiliares Del Transporte,14305260,144189,3950.0,467146.0,0
2023,10436,Auxiliares Del Transporte,62252017,136000,16201.0,1047310.0,0
2023,10430,Auxiliares Del Transporte,61163601,94488,9700.0,1199372.0,0
2023,18466,Auxiliares Del Transporte,16320157,91577,1060.0,519200.0,0
2023,18286,Auxiliares Del Transporte,10604268,82334,10734.0,3286827.0,0
2023,20281,Auxiliares Del Transporte,38672319,54980,6184.0,1439015.0,0
2023,10015,Auxiliares Del Transporte,18136483,40000,42620.0,669409.0,0
2023,14253,Auxiliares Del Transporte,34300685,35860,2628.0,1369210.0,0
2023,18018,Auxiliares Del Transporte,43465064,33463,1743.0,2308.0,0
2023,19920,Auxiliares Del Transporte,133037407,28999,7437.0,705747.0,0
2023,18594,Auxiliares Del Transporte,14594492,21860,58612.0,572045.0,0
2023,18920,Auxiliares Del Transporte,103514926,19600,22508.0,489181.0,0
2023,20374,Auxiliares Del Transporte,9387400,7645,9212.0,716683.0,0
2023,12205,Auxiliares Del Transporte,10594668,6977,3671.0,61235.0,0
2023,19921,Auxiliares Del Transporte,13725287,5000,2422.0,77113.0,0
2023,10428,Auxiliares Del Transporte,132067625,5000,20112.0,295391.0,0
2023,10425,Auxiliares Del Transporte,33304997,4708,2205.0,408248.0,0
2023,13850,Auxiliares Del Transporte,18154235,4000,700.0,205680.0,0
2023,10435,Auxiliares Del Transporte,6516132,3698,237.0,112438.0,0
2023,20431,Auxiliares Del Transporte,16143403,3500,1160.0,725000.0,0
2023,10424,Auxiliares Del Transporte,16989581,3033,3126.0,991343.0,0
2023,11791,Auxiliares Del Transporte,4307931,2600,329.0,114904.0,0
2023,11830,Auxiliares Del Transporte,37619125,2518,5404.0,753401.0,0
2023,11229,Auxiliares Del Transporte,3161350,2000,300.0,41142.0,0
2023,10766,Auxiliares Del Transporte,3385885,300,1160.0,35382.0,0
2023,18044,Auxiliares Del Transporte,24195513,245,311.0,56804.0,0
2023,11146,Auxiliares Del Transporte,79390029,0,3722.0,1798445.0,0
2023,11217,Auxiliares Del Transporte,3258952,0,136.0,14297.0,0
2023,10423,Auxiliares Del Transporte,21996809,0,1004.0,136432.0,0
2023,20367,Auxiliares Del Transporte,29298649,0,2350.0,52074.0,0
2023,10997,Auxiliares Del Transporte,37213156,0,53105.0,21369.0,0
2023,20827,Auxiliares Del Transporte,10108472,0,672.0,7800.0,0
2023,20668,Auxiliares Del Transporte,18605760,0,580.0,119586.0,0
2023,15445,Auxiliares Del Transporte,3912690,0,329.0,31000.0,0
2023,15548,Auxiliares Del Transporte,9401147,0,695.0,81996.0,0
2023,20627,Auxiliares Del Transporte,10833710,0,888.0,14000.0,0
2023,20862,Auxiliares Del Transporte,8753451,0,857.0,257835.0,0
2023,20930,Auxiliares Del Transporte,6536887,0,1010.0,15290.0,0
2023,20430,Auxiliares Del Transporte,6531420,0,0.0,883.0,0
2023,20818,Auxiliares Del Transporte,22404524,0,4752.0,350000.0,0
2023,20863,Auxiliares Del Transporte,78519377,0,44446.0,19849751.0,0
2023,18278,Auxiliares Del Transporte,55529606,0,45200.0,396605.0,0
2023,18691,Auxiliares Del Transporte,9586296,0,559.0,71228.0,0
2023,12152,Auxiliares Del Transporte,23423783,0,933.0,84470.0,0
2023,10433,Auxiliares Del Transporte,15705625,0,3693.0,194240.0,0
2023,20896,Auxiliares Del Transporte,2258102,0,706.0,43208.0,0
2023,19599,Auxiliares Del Transporte,3374279,0,240.0,4979.0,0
2023,18989,Auxiliares Del Transporte,12246797,0,3300.0,334346.0,0
2023,18032,Auxiliares Del Transporte,29668305,0,5900.0,457112.0,0
2023,12723,Auxiliares Del Transporte,10430946,0,907.0,289000.0,0
2023,20519,Auxiliares Del Transporte,13349382,0,2450.0,344273.0,0
2023,10422,Auxiliares Del Transporte,6410054,0,939.0,131223.0,0
2023,11811,Auxiliares Del Transporte,11154455,0,768.0,46128.0,0
2023,16099,Auxiliares Del Transporte,3032091,0,0.0,0.0,0
2023,12107,Auxiliares Del Transporte,3402188,0,1085.0,9500.0,0
